title,channel,watched_at,video_url,video_ids,channel_id,video_duration,classification,classification_reason,classification_evidence
スカウトレース ファンファーレ,Release - Topic,2026-07-23 00:57:32+00:00,https://www.youtube.com/watch?v=-MXvnJM7dXc,-MXvnJM7dXc,UCbieeA7btxl6IhitKiD50-g,PT23S,confirmed_music,distributed_music_release,
レース結果 -着外-,Kenta Higashiohji - Topic,2026-07-23 00:57:39+00:00,https://www.youtube.com/watch?v=6bo7cXNdwEQ,6bo7cXNdwEQ,UCeryybIzZKFgP1-LruhE-KA,PT1M4S,confirmed_music,music_channel,
レース結果 -1着-,Kenta Higashiohji - Topic,2026-07-23 00:57:42+00:00,https://www.youtube.com/watch?v=TTLfCmGHins,TTLfCmGHins,UCeryybIzZKFgP1-LruhE-KA,PT1M3S,confirmed_music,music_channel,
ソワレ・ド・エトワーレ,Release - Topic,2026-07-23 00:57:45+00:00,https://www.youtube.com/watch?v=_TOvVKXvOKE,_TOvVKXvOKE,UCbieeA7btxl6IhitKiD50-g,PT38S,confirmed_music,distributed_music_release,
トレセン学園応援団,Release - Topic,2026-07-23 00:57:48+00:00,https://www.youtube.com/watch?v=2Qk68RfoOiw,2Qk68RfoOiw,UCbieeA7btxl6IhitKiD50-g,PT2M23S,confirmed_music,distributed_music_release,
ユメヲカケル！ -トレセン学園応援団 Ver-,Release - Topic,2026-07-23 00:57:52+00:00,https://www.youtube.com/watch?v=zWzx6Hrym4Q,zWzx6Hrym4Q,UCbieeA7btxl6IhitKiD50-g,PT2M55S,confirmed_music,distributed_music_release,
Hue hue hue,AtariX,2026-07-23 03:12:58+00:00,https://www.youtube.com/watch?v=WhvO31L1GUQ,WhvO31L1GUQ,UChBIx2gHW3l4sJ_wbUumkwA,PT35S,probable_music,youtube_music_category_only,
Imagine Dragons - Bones (Official Music Video),ImagineDragonsVEVO,2026-07-23 04:07:44+00:00,https://www.youtube.com/watch?v=TO-_3tck2tg,TO-_3tck2tg,UCpx_k19S2vUutWUUM9qmXEg,PT2M46S,confirmed_music,music_channel,
Hue,AtariX,2026-07-24 14:29:59+00:00,https://www.youtube.com/watch?v=rawyT5obBaE,rawyT5obBaE,UChBIx2gHW3l4sJ_wbUumkwA,PT17S,probable_music,youtube_music_category_only,
QINGYI x JANE DOE x ELLEN JOE x BURNICE x NICOLE - BLA BLA [ZZZ / Zenless Zone Zero MMD ]#ZZZ #mmd,V I P E R (MMD),2026-07-24 14:53:24+00:00,https://www.youtube.com/watch?v=-0sZIIS2iCA,-0sZIIS2iCA,UCQiUzjelaGSz3q6K5Xyklqw,PT57S,confirmed_music,music_channel,
Prison Labor - Persona 5 Royal OST [Extended],Pollux,2026-07-24 18:23:54+00:00,https://www.youtube.com/watch?v=1ErqYeya-8w,1ErqYeya-8w,UCC6RWdwWxZHqnW6mOpUZJZg,PT2H1M51S,confirmed_music,music_channel,
Imagine Dragons - Take Me To The Beach (feat. Ado) (Official Lyric Video),ImagineDragonsVEVO,2026-07-24 18:37:35+00:00,https://www.youtube.com/watch?v=5Duje_sZko8,5Duje_sZko8,UCpx_k19S2vUutWUUM9qmXEg,PT2M48S,confirmed_music,music_channel,
GIRLS' LEGEND U – Wind Band/Symphonic Arrangement by OAT SAN,OAT SAN,2026-07-25 01:10:37+00:00,https://www.youtube.com/watch?v=nBYphMCWfBI,nBYphMCWfBI,UCWJvfd3Tdad2Xv-cJfM_Wyw,PT5M9S,confirmed_music,music_channel,
リーグオブヒーローズ ‐英雄たちの祭典‐,Release - Topic,2026-07-25 02:52:42+00:00,https://www.youtube.com/watch?v=lyZvllJP2Ds,lyZvllJP2Ds,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT15S,confirmed_music,distributed_music_release,
開幕！リーグオブヒーローズ,Release - Topic,2026-07-25 02:52:45+00:00,https://www.youtube.com/watch?v=skg-SoA_4GU,skg-SoA_4GU,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT1M26S,confirmed_music,distributed_music_release,
リーグオブヒーローズ メインステージ,Release - Topic,2026-07-25 02:52:46+00:00,https://www.youtube.com/watch?v=wFU2r4Ur6Io,wFU2r4Ur6Io,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT2M49S,confirmed_music,distributed_music_release,
まわれまわれ My Days,Rina Tayama - Topic,2026-07-25 02:52:51+00:00,https://www.youtube.com/watch?v=4bborxnoZBs,4bborxnoZBs,UCEnnUAneBs3iRiFRyWyfxBg,PT4M1S,confirmed_music,music_channel,
ユメヲ×パティシエ！,Rina Tayama - Topic,2026-07-25 02:52:55+00:00,https://www.youtube.com/watch?v=cCD8K3m6tm8,cCD8K3m6tm8,UCEnnUAneBs3iRiFRyWyfxBg,PT2M49S,confirmed_music,music_channel,
なってやるよ,Release - Topic,2026-07-25 02:53:10+00:00,https://www.youtube.com/watch?v=kPEteYmIofI,kPEteYmIofI,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT2M22S,confirmed_music,distributed_music_release,
されば君、かなし,Release - Topic,2026-07-25 02:53:19+00:00,https://www.youtube.com/watch?v=gkSCbDfEWCA,gkSCbDfEWCA,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT3M21S,confirmed_music,distributed_music_release,
プロジェクトL'Arc シニア級,Release - Topic,2026-07-25 02:53:25+00:00,https://www.youtube.com/watch?v=k3MJNlqvq6w,k3MJNlqvq6w,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT2M52S,confirmed_music,distributed_music_release,
U.A.F. Ready GO! シニア級,Release - Topic,2026-07-25 02:53:36+00:00,https://www.youtube.com/watch?v=rpq_jWI-i1k,rpq_jWI-i1k,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT3M40S,confirmed_music,distributed_music_release,
ユメヲカケル！ -トレセン学園応援団 Ver-,Release - Topic,2026-07-25 02:53:51+00:00,https://www.youtube.com/watch?v=zWzx6Hrym4Q,zWzx6Hrym4Q,UCbieeA7btxl6IhitKiD50-g,PT2M55S,confirmed_music,distributed_music_release,
Make a new track!! ジュニア級 クラシック級,Release - Topic,2026-07-25 02:54:21+00:00,https://www.youtube.com/watch?v=w6QWLY47TvU,w6QWLY47TvU,UCMSLsPmUZwCDRksinMgc5ZA,PT3M6S,confirmed_music,distributed_music_release,
Make a new track!!～クライマックス開幕～,Rina Tayama - Topic,2026-07-25 02:54:24+00:00,https://www.youtube.com/watch?v=jdXOcRk0G1U,jdXOcRk0G1U,UCsRrRU9Ww4YvtfpbSZF-hXQ,PT2M25S,confirmed_music,music_channel,
Make a new track!! シニア級,Release - Topic,2026-07-25 02:54:27+00:00,https://www.youtube.com/watch?v=tB6O9MihsVg,tB6O9MihsVg,UCMSLsPmUZwCDRksinMgc5ZA,PT2M48S,confirmed_music,distributed_music_release,
Ms. VICTORIA,Tokai Teio (CV: Machico) - Topic,2026-07-25 04:01:00+00:00,https://www.youtube.com/watch?v=vsnyQd6Ur-M,vsnyQd6Ur-M,UC7Vz3bT7LxjlivNcN0dmfBA,PT4M48S,confirmed_music,music_channel,
Imagine Dragons - Bones (Official Lyric Video),ImagineDragonsVEVO,2026-07-25 20:58:25+00:00,https://www.youtube.com/watch?v=DYed5whEf4g,DYed5whEf4g,UCpx_k19S2vUutWUUM9qmXEg,PT2M46S,confirmed_music,music_channel,
Imagine Dragons - Take Me To The Beach (feat. Ado) (Official Lyric Video),ImagineDragonsVEVO,2026-07-25 21:01:11+00:00,https://www.youtube.com/watch?v=5Duje_sZko8,5Duje_sZko8,UCpx_k19S2vUutWUUM9qmXEg,PT2M48S,confirmed_music,music_channel,
"Blackbear - ""Idfc"" (Acoustic) OFFICIAL VERSION",StrictlyHits,2026-07-25 21:03:55+00:00,https://www.youtube.com/watch?v=-N89TPQdX2o,-N89TPQdX2o,UCvTLh2gYXW3P6UzT1W9kegw,PT3M31S,confirmed_music,music_channel,
Imagine Dragons - Bones (Official Music Video),ImagineDragonsVEVO,2026-07-25 21:12:23+00:00,https://www.youtube.com/watch?v=TO-_3tck2tg,TO-_3tck2tg,UCpx_k19S2vUutWUUM9qmXEg,PT2M46S,confirmed_music,music_channel,
トレセン音頭 -下剋上 Ver-,Release - Topic,2026-07-25 21:47:44+00:00,https://www.youtube.com/watch?v=RlDZgZvIQ5U,RlDZgZvIQ5U,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT2M46S,confirmed_music,distributed_music_release,
"Yuki Hayashi - Out of the Way, Small Fry",Setsuna「セツナ」,2026-07-25 21:50:30+00:00,https://www.youtube.com/watch?v=GWuKHjB2LlQ,GWuKHjB2LlQ,UCmiBynj5XGZK4Au2WP3-yvQ,PT3M33S,confirmed_music,music_channel,
Umapyoi Celebrity,Release - Topic,2026-07-25 21:50:44+00:00,https://www.youtube.com/watch?v=RQvTU0b386E,RQvTU0b386E,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT2M35S,confirmed_music,distributed_music_release,
【ウマ娘】トレセン音頭 | Full Ver.【パート分け/歌詞/lyrics】,Nekoha_xD,2026-07-25 21:51:38+00:00,https://www.youtube.com/watch?v=AkU3RlC-dTI,AkU3RlC-dTI,UCbh3AFgeZX_zasOsjBn6Vhw,PT2M53S,confirmed_music,music_channel,
I'm a chud song (Kasane Teto Cover),KyuKai,2026-07-26 00:34:52+00:00,https://www.youtube.com/watch?v=NAcD7ajSaL4,NAcD7ajSaL4,UCnEZJ1s0BTP7fk6Owo-WlUw,PT1M16S,confirmed_music,music_channel,
Coldplay – Viva La Vida Loop on Cat Piano ($1000 request),Tedesco Archive,2026-07-26 00:37:51+00:00,https://www.youtube.com/watch?v=0u1uv9tpXTQ,0u1uv9tpXTQ,UCAUodh9kSpSS17M73Co5wXQ,PT16M9S,confirmed_music,music_channel,
Imagine Dragons - Bones (Official Lyric Video),ImagineDragonsVEVO,2026-07-26 00:45:14+00:00,https://www.youtube.com/watch?v=DYed5whEf4g,DYed5whEf4g,UCpx_k19S2vUutWUUM9qmXEg,PT2M46S,confirmed_music,music_channel,
Ms. VICTORIA,Tokai Teio (CV: Machico) - Topic,2026-07-26 04:39:13+00:00,https://www.youtube.com/watch?v=vsnyQd6Ur-M,vsnyQd6Ur-M,UC7Vz3bT7LxjlivNcN0dmfBA,PT4M48S,confirmed_music,music_channel,
トレセン音頭 -下剋上 Ver-,Release - Topic,2026-07-26 21:49:13+00:00,https://www.youtube.com/watch?v=RlDZgZvIQ5U,RlDZgZvIQ5U,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT2M46S,confirmed_music,distributed_music_release,
Umapyoi Celebrity,Release - Topic,2026-07-26 22:52:03+00:00,https://www.youtube.com/watch?v=RQvTU0b386E,RQvTU0b386E,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT2M35S,confirmed_music,distributed_music_release,
"Nightcore → Ai Đưa Em Về (Take me back, back home) - That Low Cortisol Song!",Sen,2026-07-27 04:24:52+00:00,https://www.youtube.com/watch?v=7U1pzXghvpg,7U1pzXghvpg,UCiOPAnYULQ0P97xmPDB5Zrw,PT2M35S,confirmed_music,music_channel,
Nightcore - Legends Never Die / NMV,Sen,2026-07-27 04:26:12+00:00,https://www.youtube.com/watch?v=q7v5cUpayuU,q7v5cUpayuU,UCiOPAnYULQ0P97xmPDB5Zrw,PT3M32S,confirmed_music,music_channel,
See Tình x Ai Đưa Em Về (Switching Vocals) / Nightcore,Sen,2026-07-27 04:26:34+00:00,https://www.youtube.com/watch?v=lVFvMCRU-2A,lVFvMCRU-2A,UCiOPAnYULQ0P97xmPDB5Zrw,PT4M27S,confirmed_music,music_channel,
Nightcore / Sped Up → Ai Đưa Em Về (Rock Version/Cover),Sen,2026-07-27 04:26:39+00:00,https://www.youtube.com/watch?v=mgDiwGWu9vA,mgDiwGWu9vA,UCiOPAnYULQ0P97xmPDB5Zrw,PT3M35S,confirmed_music,music_channel,
Warframe OST - The Sacrifice - To Take Its Pain Away (Smiles From Juran),Talon,2026-07-27 05:00:05+00:00,https://www.youtube.com/watch?v=I0KfieEkIJo,I0KfieEkIJo,UC7Li4QnEfa5W5l2PTBegXSg,PT2M9S,probable_music,weak_music_title,['ost']
This convinces me that Ado’s just Bocchi but singer,AkaneMikkyo,2026-07-27 16:07:31+00:00,https://www.youtube.com/watch?v=DtT-BM6umI0,DtT-BM6umI0,UCRaFvWnrMRHBtGYveWyIlGg,PT47S,confirmed_music,music_channel,
This Is What You Are,Keith Power - Topic,2026-07-27 22:02:28+00:00,https://www.youtube.com/watch?v=FEiTgU-hM5k,FEiTgU-hM5k,UCm-7mqcQi6y-DEJAE0lOcyA,PT6M15S,confirmed_music,music_channel,
harikitte ikou,bluejob01,2026-07-27 23:45:49+00:00,https://www.youtube.com/watch?v=AXRy19RsY6U,AXRy19RsY6U,UCJzGuKQ_kKOEydKvokUPhrQ,PT10S,confirmed_music,music_channel,
Donut Hole (ドーナツホール) | Moonbase Alpha Cover |【DECtalk Paul VCV】【UTAUカバー】,Arbitraire Turvy,2026-07-28 05:57:28+00:00,https://www.youtube.com/watch?v=qtZEnCPntPA,qtZEnCPntPA,UCVTtOiB2m5SvNnxBIwhsUTg,PT3M39S,confirmed_music,music_channel,
天球、彗星は夜を跨いで / 星街すいせい(official),Suisei Channel,2026-07-28 06:05:07+00:00,https://www.youtube.com/watch?v=zLak0dxBKpM,zLak0dxBKpM,UC5CwaMl1eIgY8h02uZw7u8A,PT4M19S,confirmed_music,music_channel,
稲葉曇『ロストアンブレラ』Vo. 歌愛ユキ,稲葉曇,2026-07-28 06:09:21+00:00,https://www.youtube.com/watch?v=DeKLpgzh-qQ,DeKLpgzh-qQ,UCNElM45JypxqAR73RoUQ10g,PT3M23S,confirmed_music,music_channel,
Lagtrain (ラグトレイン) | Moonbase Alpha Cover |【DECtalk Paul VCV】【UTAUカバー】,Arbitraire Turvy,2026-07-28 06:12:44+00:00,https://www.youtube.com/watch?v=nLqouKvVtH4,nLqouKvVtH4,UCVTtOiB2m5SvNnxBIwhsUTg,PT4M14S,confirmed_music,music_channel,
Deep Indigo -piano and drums arrange- ♡ English Cover【rachie】藍二乗,rachie 🎀💌,2026-07-28 06:17:38+00:00,https://www.youtube.com/watch?v=YAUZQO3Wfp4,YAUZQO3Wfp4,UCRbsmnDTHD9-4pEIuG7zYRw,PT4M32S,confirmed_music,music_channel,
【和風アレンジ】ツユ - レインフォール cover-カバー-,ユウラギ,2026-07-28 06:21:40+00:00,https://www.youtube.com/watch?v=uBULSPoUFTw,uBULSPoUFTw,UC9t1VuILSnw_MVbE1LyHkCw,PT3M51S,confirmed_music,music_channel,
ヨルシカ - 八月、某、月明かり（OFFICIAL VIDEO）,ヨルシカ / n-buna Official,2026-07-28 06:25:31+00:00,https://www.youtube.com/watch?v=Vs5NViM8TSY,Vs5NViM8TSY,UCRIgIJQWuBJ0Cv_VlU3USNA,PT4M43S,confirmed_music,music_channel,
Idol (アイドル) | Moonbase Alpha Cover |【DECtalk Paul VCV】【UTAUカバー】-4.5K Subscriber Special!!!,Arbitraire Turvy,2026-07-28 06:31:28+00:00,https://www.youtube.com/watch?v=HoAB6JqL2hg,HoAB6JqL2hg,UCVTtOiB2m5SvNnxBIwhsUTg,PT3M34S,confirmed_music,music_channel,
Splatoon Cover - Idol (Full Version),DanFourts,2026-07-28 06:32:16+00:00,https://www.youtube.com/watch?v=BHsiFuf9N3A,BHsiFuf9N3A,UCQk2PYmZqdQxUuvyyRV-FCQ,PT3M38S,confirmed_music,music_channel,
YOASOBI「怪物」/スターアニマル (ときのそら・星街すいせい・大空スバル・尾丸ポルカ・博衣こより・沙花叉クロヱ) cover,Koyori ch. 博衣こより - holoX -,2026-07-28 06:44:14+00:00,https://www.youtube.com/watch?v=YFnkzhUyz18,YFnkzhUyz18,UC6eWCld0KwmyHFbAqK3V-Rw,PT3M27S,confirmed_music,music_channel,
H4R1K1TTE 1K0U! feat. Kitasan Black (Umamusume Type Beat),bloodredshoujo_,2026-07-28 06:50:14+00:00,https://www.youtube.com/watch?v=Acbg5URTEWo,Acbg5URTEWo,UCIhwAu_UJoqpF21kkOdkmeA,PT1M46S,confirmed_music,music_channel,
Umapyoi Celebrity,Release - Topic,2026-07-28 06:52:23+00:00,https://www.youtube.com/watch?v=RQvTU0b386E,RQvTU0b386E,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT2M35S,confirmed_music,distributed_music_release,
僕が死のうと思ったのは (Covered by レヴィ・エリファ),レヴィ・エリファ-Levi Elipha-,2026-07-28 06:54:28+00:00,https://www.youtube.com/watch?v=sC_wOjOcRss,sC_wOjOcRss,UCtnO2N4kPTXmyvedjGWdx3Q,PT6M18S,probable_music,youtube_music_category_only,
灰色と青/常闇トワ×星街すいせい(cover),Towa Ch. 常闇トワ,2026-07-28 07:05:53+00:00,https://www.youtube.com/watch?v=0firv69LkgI,0firv69LkgI,UC1uv2Oq6kNxgATlCiez59hw,PT5M35S,confirmed_music,music_channel,
What You Wish For - Persona 5 Scramble: The Phantom Strikers,PSC,2026-07-28 07:06:41+00:00,https://www.youtube.com/watch?v=QK4MjRoE_1c,QK4MjRoE_1c,UCuggrgtogxwtSy1gaxlr4eg,PT5M49S,confirmed_music,music_channel,
Axe to Grind - Persona 5 Scramble: The Phantom Strikers,PSC,2026-07-28 07:06:49+00:00,https://www.youtube.com/watch?v=KWfm8uxn9ao,KWfm8uxn9ao,UCuggrgtogxwtSy1gaxlr4eg,PT5M56S,confirmed_music,music_channel,
ROAD LESS TAKEN,Yumi Kawamura - Topic,2026-07-28 07:10:39+00:00,https://www.youtube.com/watch?v=PThXcY3sSQA,PThXcY3sSQA,UCqoctl21rEkI4Zd_7x3ELHg,PT4M18S,confirmed_music,music_channel,
Imagine Dragons - Take Me To The Beach (feat. Ado) (Official Lyric Video),ImagineDragonsVEVO,2026-07-28 07:14:57+00:00,https://www.youtube.com/watch?v=5Duje_sZko8,5Duje_sZko8,UCpx_k19S2vUutWUUM9qmXEg,PT2M48S,confirmed_music,music_channel,
Rivers In the Desert,Lyn - Topic,2026-07-28 07:17:40+00:00,https://www.youtube.com/watch?v=lvuHvXsZPrk,lvuHvXsZPrk,UCJDvRiWvolEhRLPAVoOzGTA,PT5M16S,confirmed_music,music_channel,
Heaven,Shihoko Hirata - Topic,2026-07-28 07:22:56+00:00,https://www.youtube.com/watch?v=0d9Oqm0Dt60,0d9Oqm0Dt60,UCM6d81fSoNru8U5YNxKwYyQ,PT3M,confirmed_music,music_channel,
Persona 3 Portable: A Way of Life,RevolverJesusP3,2026-07-28 07:25:56+00:00,https://www.youtube.com/watch?v=Fd6MW-XhO5I,Fd6MW-XhO5I,UCSNdXOyB6DK5MvirPqb7wpQ,PT2M21S,confirmed_music,music_channel,
Signs Of Love,Shihoko Hirata - Topic,2026-07-28 07:28:17+00:00,https://www.youtube.com/watch?v=tTu-Uhlu4RU,tTu-Uhlu4RU,UCM6d81fSoNru8U5YNxKwYyQ,PT3M1S,confirmed_music,music_channel,
Your Affection,Shihoko Hirata - Topic,2026-07-28 07:31:18+00:00,https://www.youtube.com/watch?v=YfP1gGsfIjk,YfP1gGsfIjk,UCM6d81fSoNru8U5YNxKwYyQ,PT2M53S,confirmed_music,music_channel,
Prison Labor - Persona 5 The Royal,PSC,2026-07-28 07:32:02+00:00,https://www.youtube.com/watch?v=RN-3vv8asSs,RN-3vv8asSs,UCuggrgtogxwtSy1gaxlr4eg,PT5M35S,confirmed_music,music_channel,
Prison Labor - Persona 5 Royal OST [Extended],Pollux,2026-07-28 07:33:28+00:00,https://www.youtube.com/watch?v=1ErqYeya-8w,1ErqYeya-8w,UCC6RWdwWxZHqnW6mOpUZJZg,PT2H1M51S,confirmed_music,music_channel,
Ms. VICTORIA,Tokai Teio (CV: Machico) - Topic,2026-07-28 09:29:17+00:00,https://www.youtube.com/watch?v=vsnyQd6Ur-M,vsnyQd6Ur-M,UC7Vz3bT7LxjlivNcN0dmfBA,PT4M48S,confirmed_music,music_channel,
Nightcore / Sped Up → Ai Đưa Em Về (Rock Version/Cover),Sen,2026-07-28 10:08:44+00:00,https://www.youtube.com/watch?v=mgDiwGWu9vA,mgDiwGWu9vA,UCiOPAnYULQ0P97xmPDB5Zrw,PT3M35S,confirmed_music,music_channel,
It's Going Down Now,Azumi Takahashi - Topic,2026-07-28 23:53:38+00:00,https://www.youtube.com/watch?v=2KuWjZD6PBA,2KuWjZD6PBA,UCPvaDaeCvULM4x1HOAwBcOw,PT3M7S,confirmed_music,music_channel,
Ms. VICTORIA,Tokai Teio (CV: Machico) - Topic,2026-07-29 00:12:29+00:00,https://www.youtube.com/watch?v=vsnyQd6Ur-M,vsnyQd6Ur-M,UC7Vz3bT7LxjlivNcN0dmfBA,PT4M48S,confirmed_music,music_channel,
YOASOBI「たぶん」Official Music  Video,YOASOBI,2026-07-29 00:36:42+00:00,https://www.youtube.com/watch?v=8iuLXODzL04,8iuLXODzL04,UCvpredjG93ifbCP1Y77JyFA,PT4M24S,confirmed_music,music_channel,
YOASOBI「ハルジオン」Official Music Video,YOASOBI,2026-07-29 00:37:16+00:00,https://www.youtube.com/watch?v=kzdJkT4kp-A,kzdJkT4kp-A,UCvpredjG93ifbCP1Y77JyFA,PT3M23S,confirmed_music,music_channel,
【YOASOBI🌷】全有名曲メドレー ｜Study with me｜Work with me｜リラックスタイム｜安眠・癒し・作業用BGM｜勉強用BGM｜AnnieChan_playlist ⑤,Anniechan_Channel,2026-07-29 00:38:11+00:00,https://www.youtube.com/watch?v=k7FPllNig3o,k7FPllNig3o,UCYNACsAZIhjeemMOZ6U434g,PT1H24M31S,confirmed_music,music_channel,
ADO MINECRAFT CORE,AkaneMikkyo,2026-07-29 03:11:33+00:00,https://www.youtube.com/watch?v=LY0p6VmRXbs,LY0p6VmRXbs,UCRaFvWnrMRHBtGYveWyIlGg,PT48S,confirmed_music,music_channel,
トレセン音頭 -雅 Ver-,Shingo Nishimura - Topic,2026-07-29 16:07:51+00:00,https://www.youtube.com/watch?v=VVQ9nSE6dtU,VVQ9nSE6dtU,UCM-IBmvLsg3wnkMF3eIe2KQ,PT2M21S,confirmed_music,music_channel,
トレセン音頭 -ぐだぐだ Ver-,Release - Topic,2026-07-29 16:08:11+00:00,https://www.youtube.com/watch?v=q9DGBa8CFgQ,q9DGBa8CFgQ,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT2M19S,confirmed_music,distributed_music_release,
Make a new track!! シニア級,Release - Topic,2026-07-29 16:08:26+00:00,https://www.youtube.com/watch?v=tB6O9MihsVg,tB6O9MihsVg,UCMSLsPmUZwCDRksinMgc5ZA,PT2M48S,confirmed_music,distributed_music_release,
Stranger Than Heaven,Pageless - Topic,2026-07-29 17:28:37+00:00,https://www.youtube.com/watch?v=1RmxKYS33kU,1RmxKYS33kU,UCNvq8g2EnFPNrjbDVlyyQrw,PT3M52S,confirmed_music,music_channel,
【Kasane Teto SV2】STRANGER THAN HEAVEN (Unofficial Cover),tian nya,2026-07-29 17:29:30+00:00,https://www.youtube.com/watch?v=kdYEUqOjLQw,kdYEUqOjLQw,UCpMAZbus-sWXC5PKXO7OTaw,PT3M53S,confirmed_music,strong_music_title,['cover']
"【龍が如くスタジオ】STRANGER THAN HEAVENを熱演する鳩に釘付けになる人々!! 【Ado,藤原聡(Official髭男dism),Tori Kelly,Snoop Dogg】",鳩ピアノ / Pigeon piano,2026-07-29 18:32:49+00:00,https://www.youtube.com/watch?v=tozeY-IA6Wo,tozeY-IA6Wo,UCwDRd884RhkS1kqm-K-PXjQ,PT4M6S,confirmed_music,music_channel,
Metal Gear Rising: Revengeance OST - A Stranger I Remain Extended,Crimson,2026-07-29 18:56:43+00:00,https://www.youtube.com/watch?v=h-rj8HVW3PQ,h-rj8HVW3PQ,UCuxYpDWtMI0u06_VAbgcFZg,PT4M29S,confirmed_music,music_channel,
Imagine Dragons - Bones (Official Lyric Video),ImagineDragonsVEVO,2026-07-29 19:01:17+00:00,https://www.youtube.com/watch?v=DYed5whEf4g,DYed5whEf4g,UCpx_k19S2vUutWUUM9qmXEg,PT2M46S,confirmed_music,music_channel,
【ウマ娘】BLOW my GALE (パート分け/Color Coded/Lyrics)【Make a new track!!】,🐈Kogane Music,2026-07-29 19:06:34+00:00,https://www.youtube.com/watch?v=e_5ddaRuemY,e_5ddaRuemY,UCj1kPydcCE2roLSmWM1r5ag,PT5M16S,confirmed_music,music_channel,
Prison Labor - Persona 5 Royal OST [Extended],Pollux,2026-07-29 19:33:38+00:00,https://www.youtube.com/watch?v=1ErqYeya-8w,1ErqYeya-8w,UCC6RWdwWxZHqnW6mOpUZJZg,PT2H1M51S,confirmed_music,music_channel,
Nightcore / Sped Up → Ai Đưa Em Về (Rock Version/Cover),Sen,2026-07-29 21:23:52+00:00,https://www.youtube.com/watch?v=mgDiwGWu9vA,mgDiwGWu9vA,UCiOPAnYULQ0P97xmPDB5Zrw,PT3M35S,confirmed_music,music_channel,
Why Do I (with Hatsune Miku),Set It Off,2026-07-29 23:50:39+00:00,https://www.youtube.com/watch?v=HMFNXgu7L3Q,HMFNXgu7L3Q,UCB1bJqKXS3lpy8HdW0P1zrQ,PT2M36S,confirmed_music,music_channel,
1. 負けヒロインのテーマ Losing Heroine's Theme | Makeine: Too Many Losing Heroines! OST Vol. 1,papa shirogane,2026-07-30 13:42:48+00:00,https://www.youtube.com/watch?v=Nj07jGWpk80,Nj07jGWpk80,UC_n6y5bPePRVi1HoynDcG6g,PT1M50S,confirmed_music,music_channel,
2. 華色の青春 Flower-Colored Youth | Makeine: Too Many Losing Heroines! OST Vol. 1,papa shirogane,2026-07-30 13:42:54+00:00,https://www.youtube.com/watch?v=lvjL_V1bD7s,lvjL_V1bD7s,UC_n6y5bPePRVi1HoynDcG6g,PT2M26S,confirmed_music,music_channel,
3. いつかの記憶 Memories of Someday | Makeine: Too Many Losing Heroines! OST Vol. 1,papa shirogane,2026-07-30 13:42:56+00:00,https://www.youtube.com/watch?v=LkKEooQ6sUc,LkKEooQ6sUc,UC_n6y5bPePRVi1HoynDcG6g,PT2M10S,confirmed_music,music_channel,
Seisyunbutayaro,fox capture plan - Topic,2026-07-30 13:43:14+00:00,https://www.youtube.com/watch?v=cwVbu-Yc7a8,cwVbu-Yc7a8,UCZUpjt5qp-UEwIeKl38ZMyg,PT2M58S,confirmed_music,music_channel,
Warframe OST - The Sacrifice - To Take Its Pain Away (Smiles From Juran),Talon,2026-07-30 15:37:31+00:00,https://www.youtube.com/watch?v=I0KfieEkIJo,I0KfieEkIJo,UC7Li4QnEfa5W5l2PTBegXSg,PT2M9S,probable_music,weak_music_title,['ost']
Prison Labor - Persona 5 Royal OST [Extended],Pollux,2026-07-31 20:48:59+00:00,https://www.youtube.com/watch?v=1ErqYeya-8w,1ErqYeya-8w,UCC6RWdwWxZHqnW6mOpUZJZg,PT2H1M51S,confirmed_music,music_channel,
Midnight Grand Orchestra『Moonlightspeed 』Music Video,Midnight Grand Orchestra,2026-08-01 10:47:44+00:00,https://www.youtube.com/watch?v=NI8KqzCvFsc,NI8KqzCvFsc,UCnVbtCwr-5LXxUlGxsgD7sQ,PT3M25S,confirmed_music,music_channel,
「3時12分 / TAKU INOUE & 星街すいせい」MUSIC VIDEO,TAKU INOUE,2026-08-01 10:54:27+00:00,https://www.youtube.com/watch?v=LYFciXBcXIQ,LYFciXBcXIQ,UCICy3BC4CIU2OXa7VGoektw,PT3M13S,confirmed_music,music_channel,
Ghost City Tokyo ♡ English Cover【rachie】幽霊東京,rachie 🎀💌,2026-08-01 11:00:15+00:00,https://www.youtube.com/watch?v=Kxcfxo5IMYk,Kxcfxo5IMYk,UCRbsmnDTHD9-4pEIuG7zYRw,PT4M4S,confirmed_music,music_channel,
